customer_id,is_abuse_ring,account_created_day,device_id,address_id
1597,0,35,dev_1597,addr_1597
1598,0,54,dev_1598,addr_1598
1599,0,49,dev_1599,addr_1599
1600,0,26,dev_1600,addr_1600
1601,0,11,dev_1601,addr_1601
1602,0,58,dev_1602,addr_1602
1603,0,5,dev_1603,addr_1603
1604,0,58,dev_1604,addr_1604
1605,0,3,dev_1605,addr_1605
1606,0,28,dev_1606,addr_1606
1607,0,41,dev_1607,addr_1607
1608,0,4,dev_1608,addr_1608
1609,0,52,dev_1609,addr_1609
1610,0,36,dev_1610,addr_1610
1611,0,36,dev_1611,addr_1611
1612,0,26,dev_1612,addr_1612
1613,0,59,dev_1613,addr_1613
1614,0,14,dev_1614,addr_1614
1615,0,9,dev_1615,addr_1615
1616,0,0,dev_1616,addr_1616
1617,0,11,dev_1617,addr_1617
1618,0,29,dev_1618,addr_1618
1619,0,57,dev_1619,addr_1619
1620,0,38,dev_1620,addr_1620
1621,0,28,dev_1621,addr_1621
1622,0,5,dev_1622,addr_1622
1623,0,40,dev_1623,addr_1623
1624,0,47,dev_1624,addr_1624
1625,0,22,dev_1625,addr_1625
1626,0,58,dev_1626,addr_1626
1627,0,38,dev_1627,addr_1627
1628,0,52,dev_1628,addr_1628
1629,0,4,dev_1629,addr_1629
1630,0,29,dev_1630,addr_1630
1631,0,11,dev_1631,addr_1631
1632,0,5,dev_1632,addr_1632
1633,0,8,dev_1633,addr_1633
1634,0,44,dev_1634,addr_1634
1635,0,6,dev_1635,addr_1635
1636,0,5,dev_1636,addr_1636
1637,0,39,dev_1637,addr_1637
1638,0,5,dev_1638,addr_1638
1639,0,34,dev_1639,addr_1639
1640,0,33,dev_1640,addr_1640
1641,0,11,dev_1641,addr_1641
1642,0,9,dev_1642,addr_1642
1643,0,53,dev_1643,addr_1643
1644,0,54,dev_1644,addr_1644
1645,0,49,dev_1645,addr_1645
1646,0,12,dev_1646,addr_1646
1647,0,8,dev_1647,addr_1647
1648,0,50,dev_1648,addr_1648
1649,0,29,dev_1649,addr_1649
1650,0,56,dev_1650,addr_1650
1651,0,10,dev_1651,addr_1651
1652,0,35,dev_1652,addr_1652
1653,0,22,dev_1653,addr_1653
1654,0,19,dev_1654,addr_1654
1655,0,14,dev_1655,addr_1655
1656,0,35,dev_1656,addr_1656
1657,0,53,dev_1657,addr_1657
1658,0,56,dev_1658,addr_1658
1659,0,36,dev_1659,addr_1659
1660,0,26,dev_1660,addr_1660
1661,0,11,dev_1661,addr_1661
1662,0,27,dev_1662,addr_1662
1663,0,11,dev_1663,addr_1663
1664,0,52,dev_1664,addr_1664
1665,0,18,dev_1665,addr_1665
1666,0,53,dev_1666,addr_1666
1667,0,17,dev_1667,addr_1667
1668,0,0,dev_1668,addr_1668
1669,0,58,dev_1669,addr_1669
1670,0,40,dev_1670,addr_1670
1671,0,4,dev_1671,addr_1671
1672,0,36,dev_1672,addr_1672
1673,0,41,dev_1673,addr_1673
1674,0,34,dev_1674,addr_1674
1675,0,55,dev_1675,addr_1675
1676,0,18,dev_1676,addr_1676
1677,0,58,dev_1677,addr_1677
1678,0,35,dev_1678,addr_1678
1679,0,19,dev_1679,addr_1679
1680,0,58,dev_1680,addr_1680
1681,0,55,dev_1681,addr_1681
1682,0,44,dev_1682,addr_1682
1683,0,40,dev_1683,addr_1683
1684,0,12,dev_1684,addr_1684
1685,0,10,dev_1685,addr_1685
1686,0,16,dev_1686,addr_1686
1687,0,43,dev_1687,addr_1687
1688,0,47,dev_1688,addr_1688
1689,0,49,dev_1689,addr_1689
1690,0,45,dev_1690,addr_1690
1691,0,10,dev_1691,addr_1691
1692,0,3,dev_1692,addr_1692
1693,0,13,dev_1693,addr_1693
1694,0,17,dev_1694,addr_1694
1695,0,45,dev_1695,addr_1695
1696,0,33,dev_1696,addr_1696
1697,0,36,dev_1697,addr_1697
1698,0,23,dev_1698,addr_1698
1699,0,1,dev_1699,addr_1699
1700,0,18,dev_1700,addr_1700
1701,0,48,dev_1701,addr_1701
1702,0,13,dev_1702,addr_1702
1703,0,40,dev_1703,addr_1703
1704,0,0,dev_1704,addr_1704
1705,0,42,dev_1705,addr_1705
1706,0,10,dev_1706,addr_1706
1707,0,7,dev_1707,addr_1707
1708,0,8,dev_1708,addr_1708
1709,0,51,dev_1709,addr_1709
1710,0,24,dev_1710,addr_1710
1711,0,31,dev_1711,addr_1711
1712,0,8,dev_1712,addr_1712
1713,0,59,dev_1713,addr_1713
1714,0,19,dev_1714,addr_1714
1715,0,52,dev_1715,addr_1715
1716,0,37,dev_1716,addr_1716
1717,0,44,dev_1717,addr_1717
1718,0,32,dev_1718,addr_1718
1719,0,25,dev_1719,addr_1719
1720,0,3,dev_1720,addr_1720
1721,0,41,dev_1721,addr_1721
1722,0,50,dev_1722,addr_1722
1723,0,6,dev_1723,addr_1723
1724,0,33,dev_1724,addr_1724
1725,0,33,dev_1725,addr_1725
1726,0,58,dev_1726,addr_1726
1727,0,33,dev_1727,addr_1727
1728,0,50,dev_1728,addr_1728
1729,0,32,dev_1729,addr_1729
1730,0,4,dev_1730,addr_1730
1731,0,39,dev_1731,addr_1731
1732,0,42,dev_1732,addr_1732
1733,0,36,dev_1733,addr_1733
1734,0,52,dev_1734,addr_1734
1735,0,13,dev_1735,addr_1735
1736,0,11,dev_1736,addr_1736
1737,0,58,dev_1737,addr_1737
1738,0,38,dev_1738,addr_1738
1739,0,42,dev_1739,addr_1739
1740,0,19,dev_1740,addr_1740
1741,0,48,dev_1741,addr_1741
1742,0,16,dev_1742,addr_1742
1743,0,16,dev_1743,addr_1743
1744,0,43,dev_1744,addr_1744
1745,0,23,dev_1745,addr_1745
1746,0,17,dev_1746,addr_1746
1747,0,10,dev_1747,addr_1747
1748,0,33,dev_1748,addr_1748
1749,0,35,dev_1749,addr_1749
1750,0,11,dev_1750,addr_1750
1751,0,2,dev_1751,addr_1751
1752,0,37,dev_1752,addr_1752
1753,0,48,dev_1753,addr_1753
1754,0,26,dev_1754,addr_1754
1755,0,58,dev_1755,addr_1755
1756,0,29,dev_1756,addr_1756
1757,0,53,dev_1757,addr_1757
1758,0,19,dev_1758,addr_1758
1759,0,8,dev_1759,addr_1759
1760,0,13,dev_1760,addr_1760
1761,0,44,dev_1761,addr_1761
1762,0,3,dev_1762,addr_1762
1763,0,58,dev_1763,addr_1763
1764,0,22,dev_1764,addr_1764
1765,0,54,dev_1765,addr_1765
1766,0,19,dev_1766,addr_1766
1767,0,15,dev_1767,addr_1767
1768,0,11,dev_1768,addr_1768
1769,0,25,dev_1769,addr_1769
1770,0,16,dev_1770,addr_1770
1771,0,28,dev_1771,addr_1771
1772,0,22,dev_1772,addr_1772
1773,0,51,dev_1773,addr_1773
1774,0,26,dev_1774,addr_1774
1775,0,29,dev_1775,addr_1775
1776,0,18,dev_1776,addr_1776
1777,0,25,dev_1777,addr_1777
1778,0,46,dev_1778,addr_1778
1779,0,52,dev_1779,addr_1779
1780,0,36,dev_1780,addr_1780
1781,0,14,dev_1781,addr_1781
1782,0,19,dev_1782,addr_1782
1783,0,39,dev_1783,addr_1783
1784,0,17,dev_1784,addr_1784
1785,0,46,dev_1785,addr_1785
1786,0,14,dev_1786,addr_1786
1787,0,59,dev_1787,addr_1787
1788,0,4,dev_1788,addr_1788
1789,0,24,dev_1789,addr_1789
1790,0,28,dev_1790,addr_1790
1791,0,27,dev_1791,addr_1791
1792,0,25,dev_1792,addr_1792
1793,0,13,dev_1793,addr_1793
1794,0,24,dev_1794,addr_1794
1795,0,38,dev_1795,addr_1795
1796,0,14,dev_1796,addr_1796
1797,0,55,dev_1797,addr_1797
1798,0,45,dev_1798,addr_1798
1799,0,58,dev_1799,addr_1799
1800,0,43,dev_1800,addr_1800
1801,0,14,dev_1801,addr_1801
1802,0,37,dev_1802,addr_1802
1803,0,1,dev_1803,addr_1803
1804,0,49,dev_1804,addr_1804
1805,0,9,dev_1805,addr_1805
1806,0,54,dev_1806,addr_1806
1807,0,22,dev_1807,addr_1807
1808,0,13,dev_1808,addr_1808
1809,0,20,dev_1809,addr_1809
1810,0,13,dev_1810,addr_1810
1811,0,45,dev_1811,addr_1811
1812,0,0,dev_1812,addr_1812
1813,0,11,dev_1813,addr_1813
1814,0,56,dev_1814,addr_1814
1815,0,12,dev_1815,addr_1815
1816,0,38,dev_1816,addr_1816
1817,0,7,dev_1817,addr_1817
1818,0,30,dev_1818,addr_1818
1819,0,20,dev_1819,addr_1819
1820,0,32,dev_1820,addr_1820
1821,0,41,dev_1821,addr_1821
1822,0,1,dev_1822,addr_1822
1823,0,17,dev_1823,addr_1823
1824,0,26,dev_1824,addr_1824
1825,0,4,dev_1825,addr_1825
1826,0,12,dev_1826,addr_1826
1827,0,50,dev_1827,addr_1827
1828,0,25,dev_1828,addr_1828
1829,0,30,dev_1829,addr_1829
1830,0,1,dev_1830,addr_1830
1831,0,39,dev_1831,addr_1831
1832,0,25,dev_1832,addr_1832
1833,0,56,dev_1833,addr_1833
1834,0,25,dev_1834,addr_1834
1835,0,45,dev_1835,addr_1835
1836,0,30,dev_1836,addr_1836
1837,0,2,dev_1837,addr_1837
1838,0,48,dev_1838,addr_1838
1839,0,35,dev_1839,addr_1839
1840,0,49,dev_1840,addr_1840
1841,0,21,dev_1841,addr_1841
1842,0,5,dev_1842,addr_1842
1843,0,37,dev_1843,addr_1843
1844,0,54,dev_1844,addr_1844
1845,0,16,dev_1845,addr_1845
1846,0,13,dev_1846,addr_1846
1847,0,12,dev_1847,addr_1847
1848,0,13,dev_1848,addr_1848
1849,0,58,dev_1849,addr_1849
1850,0,51,dev_1850,addr_1850
1851,0,57,dev_1851,addr_1851
1852,0,31,dev_1852,addr_1852
1853,0,52,dev_1853,addr_1853
1854,0,28,dev_1854,addr_1854
1855,0,19,dev_1855,addr_1855
1856,0,4,dev_1856,addr_1856
1857,0,10,dev_1857,addr_1857
1858,0,2,dev_1858,addr_1858
1859,0,44,dev_1859,addr_1859
1860,0,28,dev_1860,addr_1860
1861,0,22,dev_1861,addr_1861
1862,0,7,dev_1862,addr_1862
1863,0,26,dev_1863,addr_1863
1864,0,30,dev_1864,addr_1864
1865,0,42,dev_1865,addr_1865
1866,0,59,dev_1866,addr_1866
1867,0,54,dev_1867,addr_1867
1868,0,31,dev_1868,addr_1868
1869,0,56,dev_1869,addr_1869
1870,0,49,dev_1870,addr_1870
1871,0,51,dev_1871,addr_1871
1872,0,38,dev_1872,addr_1872
1873,0,30,dev_1873,addr_1873
1874,0,51,dev_1874,addr_1874
1875,0,22,dev_1875,addr_1875
1876,0,24,dev_1876,addr_1876
1877,0,16,dev_1877,addr_1877
1878,0,0,dev_1878,addr_1878
1879,0,33,dev_1879,addr_1879
1880,0,12,dev_1880,addr_1880
1881,0,34,dev_1881,addr_1881
1882,0,14,dev_1882,addr_1882
1883,0,9,dev_1883,addr_1883
1884,0,35,dev_1884,addr_1884
1885,0,14,dev_1885,addr_1885
1886,0,21,dev_1886,addr_1886
1887,0,16,dev_1887,addr_1887
1888,0,10,dev_1888,addr_1888
1889,0,15,dev_1889,addr_1889
1890,0,11,dev_1890,addr_1890
1891,0,56,dev_1891,addr_1891
1892,0,50,dev_1892,addr_1892
1893,0,37,dev_1893,addr_1893
1894,0,27,dev_1894,addr_1894
1895,0,14,dev_1895,addr_1895
1896,0,24,dev_1896,addr_1896
1897,0,46,dev_1897,addr_1897
1898,0,54,dev_1898,addr_1898
1899,0,34,dev_1899,addr_1899
1900,0,49,dev_1900,addr_1900
1901,0,19,dev_1901,addr_1901
1902,0,38,dev_1902,addr_1902
1903,0,25,dev_1903,addr_1903
1904,0,6,dev_1904,addr_1904
1905,0,23,dev_1905,addr_1905
1906,0,59,dev_1906,addr_1906
1907,0,11,dev_1907,addr_1907
1908,0,26,dev_1908,addr_1908
1909,0,33,dev_1909,addr_1909
1910,0,58,dev_1910,addr_1910
1911,0,5,dev_1911,addr_1911
1912,0,54,dev_1912,addr_1912
1913,0,34,dev_1913,addr_1913
1914,0,43,dev_1914,addr_1914
1915,0,23,dev_1915,addr_1915
1916,0,51,dev_1916,addr_1916
1917,0,33,dev_1917,addr_1917
1918,0,15,dev_1918,addr_1918
1919,0,2,dev_1919,addr_1919
1920,0,1,dev_1920,addr_1920
1921,0,33,dev_1921,addr_1921
1922,0,38,dev_1922,addr_1922
1923,0,13,dev_1923,addr_1923
1924,0,41,dev_1924,addr_1924
1925,0,15,dev_1925,addr_1925
1926,0,15,dev_1926,addr_1926
1927,0,15,dev_1927,addr_1927
1928,0,48,dev_1928,addr_1928
1929,0,54,dev_1929,addr_1929
1930,0,16,dev_1930,addr_1930
1931,0,58,dev_1931,addr_1931
1932,0,51,dev_1932,addr_1932
1933,0,23,dev_1933,addr_1933
1934,0,31,dev_1934,addr_1934
1935,0,13,dev_1935,addr_1935
1936,0,11,dev_1936,addr_1936
1937,0,3,dev_1937,addr_1937
1938,0,24,dev_1938,addr_1938
1939,0,25,dev_1939,addr_1939
1940,0,31,dev_1940,addr_1940
1941,0,36,dev_1941,addr_1941
1942,0,55,dev_1942,addr_1942
1943,0,52,dev_1943,addr_1943
1944,0,54,dev_1944,addr_1944
1945,0,26,dev_1945,addr_1945
1946,0,25,dev_1946,addr_1946
1947,0,9,dev_1947,addr_1947
1948,0,57,dev_1948,addr_1948
1949,0,3,dev_1949,addr_1949
1950,0,28,dev_1950,addr_1950
1951,0,52,dev_1951,addr_1951
1952,0,31,dev_1952,addr_1952
1953,0,32,dev_1953,addr_1953
1954,0,54,dev_1954,addr_1954
1955,0,36,dev_1955,addr_1955
1956,0,48,dev_1956,addr_1956
1957,0,50,dev_1957,addr_1957
1958,0,36,dev_1958,addr_1958
1959,0,7,dev_1959,addr_1959
1960,0,16,dev_1960,addr_1960
1961,0,5,dev_1961,addr_1961
1962,0,21,dev_1962,addr_1962
1963,0,58,dev_1963,addr_1963
1964,0,45,dev_1964,addr_1964
1965,0,26,dev_1965,addr_1965
1966,0,7,dev_1966,addr_1966
1967,0,10,dev_1967,addr_1967
1968,0,40,dev_1968,addr_1968
1969,0,36,dev_1969,addr_1969
1970,0,53,dev_1970,addr_1970
1971,0,39,dev_1971,addr_1971
1972,0,44,dev_1972,addr_1972
1973,0,18,dev_1973,addr_1973
1974,0,50,dev_1974,addr_1974
1975,0,30,dev_1975,addr_1975
1976,0,37,dev_1976,addr_1976
1977,0,7,dev_1977,addr_1977
1978,0,8,dev_1978,addr_1978
1979,0,15,dev_1979,addr_1979
1980,0,46,dev_1980,addr_1980
1981,0,57,dev_1981,addr_1981
1982,0,1,dev_1982,addr_1982
1983,0,35,dev_1983,addr_1983
1984,0,44,dev_1984,addr_1984
1985,0,0,dev_1985,addr_1985
1986,0,15,dev_1986,addr_1986
1987,0,55,dev_1987,addr_1987
1988,0,48,dev_1988,addr_1988
1989,0,28,dev_1989,addr_1989
1990,0,1,dev_1990,addr_1990
1991,0,29,dev_1991,addr_1991
1992,0,5,dev_1992,addr_1992
1993,0,14,dev_1993,addr_1993
1994,0,48,dev_1994,addr_1994
1995,0,42,dev_1995,addr_1995
1996,0,6,dev_1996,addr_1996
1997,0,0,dev_1997,addr_1997
1998,0,38,dev_1998,addr_1998
1999,0,22,dev_1999,addr_1999
2000,0,16,dev_2000,addr_2000
2001,0,59,dev_2001,addr_2001
2002,0,10,dev_2002,addr_2002
2003,0,39,dev_2003,addr_2003
2004,0,53,dev_2004,addr_2004
2005,0,26,dev_2005,addr_2005
2006,0,14,dev_2006,addr_2006
2007,0,53,dev_2007,addr_2007
2008,0,28,dev_2008,addr_2008
2009,0,54,dev_2009,addr_2009
2010,0,50,dev_2010,addr_2010
2011,0,1,dev_2011,addr_2011
2012,0,50,dev_2012,addr_2012
2013,0,7,dev_2013,addr_2013
2014,0,8,dev_2014,addr_2014
2015,0,33,dev_2015,addr_2015
2016,0,43,dev_2016,addr_2016
2017,0,7,dev_2017,addr_2017
2018,0,11,dev_2018,addr_2018
2019,0,32,dev_2019,addr_2019
2020,0,52,dev_2020,addr_2020
2021,0,27,dev_2021,addr_2021
2022,0,2,dev_2022,addr_2022
2023,0,53,dev_2023,addr_2023
2024,0,57,dev_2024,addr_2024
2025,0,47,dev_2025,addr_2025
2026,0,10,dev_2026,addr_2026
2027,0,30,dev_2027,addr_2027
2028,0,52,dev_2028,addr_2028
2029,0,36,dev_2029,addr_2029
2030,0,41,dev_2030,addr_2030
2031,0,1,dev_2031,addr_2031
2032,0,11,dev_2032,addr_2032
2033,0,56,dev_2033,addr_2033
2034,0,46,dev_2034,addr_2034
2035,0,12,dev_2035,addr_2035
2036,0,25,dev_2036,addr_2036
2037,0,30,dev_2037,addr_2037
2038,0,19,dev_2038,addr_2038
2039,0,13,dev_2039,addr_2039
2040,0,4,dev_2040,addr_2040
2041,0,47,dev_2041,addr_2041
2042,0,43,dev_2042,addr_2042
2043,0,55,dev_2043,addr_2043
2044,0,22,dev_2044,addr_2044
2045,0,36,dev_2045,addr_2045
2046,0,5,dev_2046,addr_2046
2047,0,33,dev_2047,addr_2047
2048,0,23,dev_2048,addr_2048
2049,0,37,dev_2049,addr_2049
2050,0,37,dev_2050,addr_2050
2051,0,30,dev_2051,addr_2051
2052,0,55,dev_2052,addr_2052
2053,0,56,dev_2053,addr_2053
2054,0,22,dev_2054,addr_2054
2055,0,54,dev_2055,addr_2055
2056,0,5,dev_2056,addr_2056
2057,0,18,dev_2057,addr_2057
2058,0,28,dev_2058,addr_2058
2059,0,27,dev_2059,addr_2059
2060,0,55,dev_2060,addr_2060
2061,0,34,dev_2061,addr_2061
2062,0,11,dev_2062,addr_2062
2063,0,5,dev_2063,addr_2063
2064,0,6,dev_2064,addr_2064
2065,0,37,dev_2065,addr_2065
2066,0,39,dev_2066,addr_2066
2067,0,15,dev_2067,addr_2067
2068,0,27,dev_2068,addr_2068
2069,0,54,dev_2069,addr_2069
2070,0,32,dev_2070,addr_2070
2071,0,50,dev_2071,addr_2071
2072,0,35,dev_2072,addr_2072
2073,0,40,dev_2073,addr_2073
2074,0,9,dev_2074,addr_2074
2075,0,57,dev_2075,addr_2075
2076,0,6,dev_2076,addr_2076
2077,0,45,dev_2077,addr_2077
2078,0,48,dev_2078,addr_2078
2079,0,52,dev_2079,addr_2079
2080,0,1,dev_2080,addr_2080
2081,0,44,dev_2081,addr_2081
2082,0,58,dev_2082,addr_2082
2083,0,3,dev_2083,addr_2083
2084,0,3,dev_2084,addr_2084
2085,0,10,dev_2085,addr_2085
2086,0,19,dev_2086,addr_2086
2087,0,43,dev_2087,addr_2087
2088,0,7,dev_2088,addr_2088
2089,0,26,dev_2089,addr_2089
2090,0,52,dev_2090,addr_2090
2091,0,31,dev_2091,addr_2091
2092,0,31,dev_2092,addr_2092
2093,0,18,dev_2093,addr_2093
2094,0,40,dev_2094,addr_2094
2095,0,38,dev_2095,addr_2095
2096,0,15,dev_2096,addr_2096
2097,0,43,dev_2097,addr_2097
2098,0,52,dev_2098,addr_2098
2099,0,51,dev_2099,addr_2099
2100,0,45,dev_2100,addr_2100
2101,0,45,dev_2101,addr_2101
2102,0,17,dev_2102,addr_2102
2103,0,25,dev_2103,addr_2103
2104,0,26,dev_2104,addr_2104
2105,0,40,dev_2105,addr_2105
2106,0,26,dev_2106,addr_2106
2107,0,30,dev_2107,addr_2107
2108,0,4,dev_2108,addr_2108
2109,0,11,dev_2109,addr_2109
2110,0,18,dev_2110,addr_2110
2111,0,19,dev_2111,addr_2111
2112,0,25,dev_2112,addr_2112
2113,0,50,dev_2113,addr_2113
2114,0,44,dev_2114,addr_2114
2115,0,42,dev_2115,addr_2115
2116,0,1,dev_2116,addr_2116
2117,0,5,dev_2117,addr_2117
2118,0,22,dev_2118,addr_2118
2119,0,32,dev_2119,addr_2119
2120,0,27,dev_2120,addr_2120
2121,0,44,dev_2121,addr_2121
2122,0,24,dev_2122,addr_2122
2123,0,53,dev_2123,addr_2123
2124,0,38,dev_2124,addr_2124
2125,0,12,dev_2125,addr_2125
2126,0,1,dev_2126,addr_2126
2127,0,46,dev_2127,addr_2127
2128,0,44,dev_2128,addr_2128
2129,0,5,dev_2129,addr_2129
2130,0,33,dev_2130,addr_2130
2131,0,56,dev_2131,addr_2131
2132,0,23,dev_2132,addr_2132
2133,0,17,dev_2133,addr_2133
2134,0,42,dev_2134,addr_2134
2135,0,29,dev_2135,addr_2135
2136,0,52,dev_2136,addr_2136
2137,0,9,dev_2137,addr_2137
2138,0,34,dev_2138,addr_2138
2139,0,19,dev_2139,addr_2139
2140,0,15,dev_2140,addr_2140
2141,0,10,dev_2141,addr_2141
2142,0,2,dev_2142,addr_2142
2143,0,2,dev_2143,addr_2143
2144,0,48,dev_2144,addr_2144
2145,0,28,dev_2145,addr_2145
2146,0,9,dev_2146,addr_2146
2147,0,49,dev_2147,addr_2147
2148,0,12,dev_2148,addr_2148
2149,0,33,dev_2149,addr_2149
2150,0,11,dev_2150,addr_2150
2151,0,31,dev_2151,addr_2151
2152,0,34,dev_2152,addr_2152
2153,0,10,dev_2153,addr_2153
2154,0,9,dev_2154,addr_2154
2155,0,16,dev_2155,addr_2155
2156,0,2,dev_2156,addr_2156
2157,0,25,dev_2157,addr_2157
2158,0,11,dev_2158,addr_2158
2159,0,48,dev_2159,addr_2159
2160,0,23,dev_2160,addr_2160
2161,0,59,dev_2161,addr_2161
2162,0,4,dev_2162,addr_2162
2163,0,57,dev_2163,addr_2163
2164,0,39,dev_2164,addr_2164
2165,0,3,dev_2165,addr_2165
2166,0,8,dev_2166,addr_2166
2167,0,36,dev_2167,addr_2167
2168,0,8,dev_2168,addr_2168
2169,0,27,dev_2169,addr_2169
2170,0,8,dev_2170,addr_2170
2171,0,43,dev_2171,addr_2171
2172,0,12,dev_2172,addr_2172
2173,0,22,dev_2173,addr_2173
2174,0,57,dev_2174,addr_2174
2175,0,45,dev_2175,addr_2175
2176,0,59,dev_2176,addr_2176
2177,0,51,dev_2177,addr_2177
2178,0,58,dev_2178,addr_2178
2179,0,48,dev_2179,addr_2179
2180,0,18,dev_2180,addr_2180
2181,0,35,dev_2181,addr_2181
2182,0,12,dev_2182,addr_2182
2183,0,13,dev_2183,addr_2183
2184,0,12,dev_2184,addr_2184
2185,0,13,dev_2185,addr_2185
2186,0,28,dev_2186,addr_2186
2187,0,46,dev_2187,addr_2187
2188,0,26,dev_2188,addr_2188
2189,0,15,dev_2189,addr_2189
2190,0,39,dev_2190,addr_2190
2191,0,37,dev_2191,addr_2191
2192,0,54,dev_2192,addr_2192
2193,0,45,dev_2193,addr_2193
2194,0,17,dev_2194,addr_2194
2195,0,8,dev_2195,addr_2195
2196,0,35,dev_2196,addr_2196
2197,0,59,dev_2197,addr_2197
2198,0,22,dev_2198,addr_2198
2199,0,9,dev_2199,addr_2199
2200,0,57,dev_2200,addr_2200
2201,0,16,dev_2201,addr_2201
2202,0,8,dev_2202,addr_2202
2203,0,3,dev_2203,addr_2203
2204,0,1,dev_2204,addr_2204
2205,0,0,dev_2205,addr_2205
2206,0,13,dev_2206,addr_2206
2207,0,42,dev_2207,addr_2207
2208,0,57,dev_2208,addr_2208
2209,0,30,dev_2209,addr_2209
2210,0,23,dev_2210,addr_2210
2211,0,4,dev_2211,addr_2211
2212,0,13,dev_2212,addr_2212
2213,0,47,dev_2213,addr_2213
2214,0,24,dev_2214,addr_2214
2215,0,46,dev_2215,addr_2215
2216,0,10,dev_2216,addr_2216
2217,0,31,dev_2217,addr_2217
2218,0,46,dev_2218,addr_2218
2219,0,15,dev_2219,addr_2219
2220,0,44,dev_2220,addr_2220
2221,0,58,dev_2221,addr_2221
2222,0,40,dev_2222,addr_2222
2223,0,14,dev_2223,addr_2223
2224,0,2,dev_2224,addr_2224
2225,0,2,dev_2225,addr_2225
2226,0,33,dev_2226,addr_2226
2227,0,13,dev_2227,addr_2227
2228,0,42,dev_2228,addr_2228
2229,0,55,dev_2229,addr_2229
2230,0,39,dev_2230,addr_2230
2231,0,14,dev_2231,addr_2231
2232,0,43,dev_2232,addr_2232
2233,0,43,dev_2233,addr_2233
2234,0,34,dev_2234,addr_2234
2235,0,26,dev_2235,addr_2235
2236,0,9,dev_2236,addr_2236
2237,0,59,dev_2237,addr_2237
2238,0,47,dev_2238,addr_2238
2239,0,39,dev_2239,addr_2239
2240,0,56,dev_2240,addr_2240
2241,0,58,dev_2241,addr_2241
2242,0,4,dev_2242,addr_2242
2243,0,56,dev_2243,addr_2243
2244,0,22,dev_2244,addr_2244
2245,0,23,dev_2245,addr_2245
2246,0,14,dev_2246,addr_2246
2247,0,9,dev_2247,addr_2247
2248,0,55,dev_2248,addr_2248
2249,0,46,dev_2249,addr_2249
2250,0,12,dev_2250,addr_2250
2251,0,39,dev_2251,addr_2251
2252,0,23,dev_2252,addr_2252
2253,0,21,dev_2253,addr_2253
2254,0,8,dev_2254,addr_2254
2255,0,17,dev_2255,addr_2255
2256,0,10,dev_2256,addr_2256
2257,0,58,dev_2257,addr_2257
2258,0,56,dev_2258,addr_2258
2259,0,8,dev_2259,addr_2259
2260,0,9,dev_2260,addr_2260
2261,0,28,dev_2261,addr_2261
2262,0,57,dev_2262,addr_2262
2263,0,37,dev_2263,addr_2263
2264,0,48,dev_2264,addr_2264
2265,0,1,dev_2265,addr_2265
2266,0,54,dev_2266,addr_2266
2267,0,2,dev_2267,addr_2267
2268,0,10,dev_2268,addr_2268
2269,0,14,dev_2269,addr_2269
2270,0,48,dev_2270,addr_2270
2271,0,47,dev_2271,addr_2271
2272,0,42,dev_2272,addr_2272
2273,0,33,dev_2273,addr_2273
2274,0,2,dev_2274,addr_2274
2275,0,36,dev_2275,addr_2275
2276,0,51,dev_2276,addr_2276
2277,0,35,dev_2277,addr_2277
2278,0,26,dev_2278,addr_2278
2279,0,7,dev_2279,addr_2279
2280,0,6,dev_2280,addr_2280
2281,0,23,dev_2281,addr_2281
2282,0,44,dev_2282,addr_2282
2283,0,7,dev_2283,addr_2283
2284,0,40,dev_2284,addr_2284
2285,0,13,dev_2285,addr_2285
2286,0,51,dev_2286,addr_2286
2287,0,27,dev_2287,addr_2287
2288,0,48,dev_2288,addr_2288
2289,0,10,dev_2289,addr_2289
2290,0,43,dev_2290,addr_2290
2291,0,33,dev_2291,addr_2291
2292,0,50,dev_2292,addr_2292
2293,0,26,dev_2293,addr_2293
2294,0,53,dev_2294,addr_2294
2295,0,25,dev_2295,addr_2295
2296,0,40,dev_2296,addr_2296
2297,0,5,dev_2297,addr_2297
2298,0,48,dev_2298,addr_2298
2299,0,39,dev_2299,addr_2299
2300,0,52,dev_2300,addr_2300
2301,0,55,dev_2301,addr_2301
2302,0,4,dev_2302,addr_2302
2303,0,18,dev_2303,addr_2303
2304,0,48,dev_2304,addr_2304
2305,0,42,dev_2305,addr_2305
2306,0,14,dev_2306,addr_2306
2307,0,54,dev_2307,addr_2307
2308,0,15,dev_2308,addr_2308
2309,0,51,dev_2309,addr_2309
2310,0,52,dev_2310,addr_2310
2311,0,39,dev_2311,addr_2311
2312,0,12,dev_2312,addr_2312
2313,0,17,dev_2313,addr_2313
2314,0,28,dev_2314,addr_2314
2315,0,14,dev_2315,addr_2315
2316,0,15,dev_2316,addr_2316
2317,0,21,dev_2317,addr_2317
2318,0,1,dev_2318,addr_2318
2319,0,53,dev_2319,addr_2319
2320,0,39,dev_2320,addr_2320
2321,0,26,dev_2321,addr_2321
2322,0,38,dev_2322,addr_2322
2323,0,21,dev_2323,addr_2323
2324,0,3,dev_2324,addr_2324
2325,0,19,dev_2325,addr_2325
2326,0,43,dev_2326,addr_2326
2327,0,32,dev_2327,addr_2327
2328,0,28,dev_2328,addr_2328
2329,0,31,dev_2329,addr_2329
2330,0,9,dev_2330,addr_2330
2331,0,32,dev_2331,addr_2331
