customer_id,is_abuse_ring,n_purchases_before_max,max_amount,escalation_ratio,time_to_escalation,account_age_at_escalation,device_sharing,address_sharing
902,0,3,2229.471102684909,3.1569611878895736,37,61,0,0
903,0,1,1441.0588858674798,1.0850883059958136,0,20,0,0
904,0,1,2315.669631341674,3.5589532375535575,0,15,0,0
905,0,4,2952.3990449408475,3.8238518238381083,28,33,0,0
906,0,2,2500.370720340856,2.3819758811018095,12,16,0,0
907,0,3,3593.5847383584864,2.534447611500534,38,43,0,0
908,0,3,2102.727620015511,2.2199791630361436,11,16,0,0
909,0,2,1104.9809138269038,1.3340541680453304,21,31,0,0
910,0,1,3650.908255316208,4.181513293107413,0,16,0,0
911,0,3,2795.830915318608,2.4315073082969585,16,20,0,0
912,0,4,2925.055837497295,1.8850362860198198,33,56,0,0
913,0,3,2464.7612567184315,2.3970271397875735,22,25,0,0
914,0,6,4765.952935188594,6.309126520657179,81,85,0,0
915,0,3,2027.1734043513595,1.582598405877325,39,59,0,0
916,0,3,5879.14918902436,11.665684771166225,48,59,0,0
917,0,5,1495.2656660615646,2.852182836330813,29,42,0,0
918,0,2,2960.444644853904,4.0144687982813005,11,15,0,0
919,0,3,2156.7069831302874,2.9467670227930958,38,52,0,0
920,0,2,1968.047440375189,4.365099536052907,10,13,0,0
921,0,2,2280.580012878289,4.439154900314494,10,27,0,0
922,0,2,2839.053381249269,1.6116426565556752,13,28,0,0
923,0,1,1133.1994675321214,2.583597912939505,0,24,0,0
924,0,3,2020.9784019256165,3.809361818799579,21,40,0,0
925,0,1,2003.9330826037944,2.001138162846476,0,16,0,0
926,0,3,3954.404957873398,2.5975366043910806,25,42,0,0
927,0,3,2310.1483038082797,2.8750798105687903,17,38,0,0
928,0,3,2530.738830596097,3.9227138603855165,12,18,0,0
929,0,1,2470.202588661937,2.183149310360735,0,18,0,0
930,0,2,1453.633297425419,1.5503098097817045,17,40,0,0
931,0,6,3146.2973522237803,7.663145210878326,55,77,0,0
932,0,6,3984.889175890734,3.357536586628046,50,57,0,0
933,0,4,1557.353157264857,3.11346806121284,44,51,0,0
934,0,4,1819.5089167117503,2.782335282346533,38,55,0,0
935,0,1,516.7182065707545,1.0,0,17,0,0
936,0,1,2362.4517034825703,1.7322334288838352,0,24,0,0
937,0,1,3077.373795601296,7.8597801748555804,0,7,0,0
938,0,2,2446.396835644624,3.5162040839373327,23,30,0,0
939,0,2,2369.5386653346595,2.9779765030747036,10,30,0,0
940,0,2,2670.567691783905,2.597330955061833,9,21,0,0
941,0,2,712.159902504565,1.35439241746952,17,41,0,0
942,0,2,3020.706923305472,1.847373385275143,3,18,0,0
943,0,1,3891.132520604368,1.0,0,8,0,0
944,0,5,3369.0201142466685,5.831651277392791,54,78,0,0
945,0,5,3400.28120979097,5.375049919783348,70,79,0,0
946,0,1,3381.178208352492,2.086040666944609,0,18,0,0
947,0,3,2832.996643627136,2.152267509862654,11,26,0,0
948,0,4,3432.657930192813,7.330986310029886,50,72,0,0
949,0,4,2205.112800949407,2.709291439061424,55,68,0,0
950,0,6,1639.4961223373823,1.938466792075659,73,86,0,0
951,0,6,2889.540582274396,4.153359927499033,62,79,0,0
952,0,4,2237.916693968303,1.3695218745234181,41,47,0,0
953,0,5,1483.844012229626,2.5079468463447325,67,86,0,0
954,0,1,2315.294466790473,3.2577299532327593,0,9,0,0
955,0,1,2579.07077880269,4.495809331539343,0,3,0,0
956,0,1,3472.60946915894,1.5820392165380959,0,3,0,0
957,0,2,1604.9435404720984,2.166245597688236,23,36,0,0
958,0,1,2092.5825329687423,2.991605102258733,0,18,0,0
959,0,1,3664.6552322419006,3.8760042877142955,0,6,0,0
960,0,3,1634.7414088042196,4.391598659057965,40,60,0,0
961,0,2,4375.668510820816,4.095505477677552,12,22,0,0
962,0,3,2287.287424196697,1.8065249571231614,34,49,0,0
963,0,3,2029.964278407528,1.9190244217689427,31,45,0,0
964,0,2,1971.089587658602,3.53831277147691,21,44,0,0
965,0,1,1593.0290858705098,1.6916751027773362,0,17,0,0
966,0,2,1406.5278668839544,1.7639912431922955,17,34,0,0
967,0,2,1563.207812578806,3.631583395160103,10,14,0,0
968,0,2,1750.1312356423423,1.4885389931860293,24,36,0,0
969,0,2,3422.9804839651124,3.1474012751683516,20,44,0,0
970,0,2,1012.7658583837772,1.7933719335281357,17,24,0,0
971,0,2,1133.566991187263,2.02430135888786,16,39,0,0
972,0,3,1782.8794585836151,1.8608816490523998,41,45,0,0
973,0,1,995.7277271305992,1.0,0,21,0,0
974,0,2,1625.6473107069614,4.998668915871004,20,37,0,0
975,0,3,1353.776372105701,1.1410687978600949,38,61,0,0
976,0,1,2479.039435360203,3.1571655919330266,0,24,0,0
977,0,1,2021.282749125692,2.592049401414518,0,16,0,0
978,0,2,1102.258003492073,2.28542214974597,8,14,0,0
979,0,4,2780.557650800611,5.077070755866975,53,61,0,0
980,0,4,5619.40613387837,7.884121597125017,36,46,0,0
981,0,5,1637.7567796673875,1.7911924944181934,51,71,0,0
982,0,1,1252.7324229244834,2.2921060156352757,0,10,0,0
983,0,1,1346.285561408684,1.8754701718573672,0,8,0,0
984,0,1,5136.134929945076,2.69248377705259,0,23,0,0
985,0,2,2688.033187010149,2.8497040877083717,21,34,0,0
986,0,3,2880.2866198468887,2.8152322293195113,42,49,0,0
987,0,1,2381.0393868507463,1.0,0,20,0,0
988,0,4,3850.363997971046,5.825082532657371,35,41,0,0
989,0,3,2377.182427512946,4.998725429160117,17,22,0,0
990,0,4,1892.2439924940213,2.591733314076158,54,74,0,0
991,0,2,1003.666920870182,1.2389783280834037,18,25,0,0
992,0,4,2709.3349221154867,2.9322825214744657,36,40,0,0
993,0,3,3456.381978228448,7.28377143062748,28,34,0,0
994,0,1,788.3306150429477,1.0,0,10,0,0
995,0,1,2731.7643491156205,1.5639369406987524,0,23,0,0
996,0,1,2028.091146764517,1.0060669346023776,0,11,0,0
997,0,2,2177.87792350933,4.585226159468815,6,18,0,0
998,0,2,1689.3604382904937,2.0603574695028386,8,24,0,0
999,0,6,2957.8055865629312,4.012441114194607,57,71,0,0
1000,0,2,1770.4261170619643,2.6755223538101527,22,33,0,0
1001,0,1,1382.8523235967332,1.4952978225661198,0,5,0,0
1002,0,2,2685.484447922057,3.133721954027762,17,20,0,0
1003,0,1,1574.1586208315343,1.450178361835064,0,9,0,0
1004,0,1,3285.7717857288867,2.1975710732767926,0,8,0,0
1005,0,4,2225.702847585503,1.7128748055125307,56,62,0,0
1006,0,4,1415.745833679752,1.790014704988649,31,43,0,0
1007,0,5,3249.516404383937,3.932257590331221,52,73,0,0
1008,0,1,1227.7794815698533,1.043579650276635,0,13,0,0
1009,0,3,2866.4482491778986,3.3589409627045126,41,48,0,0
1010,0,2,2214.6469861621163,5.655919635508857,9,19,0,0
1011,0,3,4008.174785931319,2.473776095442343,37,54,0,0
1012,0,2,3290.681347746624,4.097438140541452,12,30,0,0
1013,0,3,2396.6978625206043,3.359161306439563,24,46,0,0
1014,0,1,2136.735436040317,2.723540929459657,0,20,0,0
1015,0,1,986.2174783053536,1.1703514389370937,0,7,0,0
1016,0,1,4047.844596907337,1.363842682427967,0,9,0,0
1017,0,4,1705.817347639661,4.144652366690863,26,46,0,0
1018,0,1,1470.977052467483,1.5142039078288192,0,11,0,0
1019,0,2,2782.6488218014383,4.013911235657653,21,45,0,0
1020,0,4,2003.0637737404763,2.0453151618145218,45,66,0,0
1021,0,3,2027.424469978976,2.4761058004398313,40,48,0,0
1022,0,1,3851.039810425684,4.597684658351043,0,22,0,0
1023,0,2,1566.253207038031,1.3132725753346868,10,23,0,0
1024,0,1,2337.1900908850284,3.4931759586535676,0,7,0,0
1025,0,3,2601.6273721319035,2.44255531237956,30,49,0,0
1026,0,2,1859.409421727232,3.306145329561368,11,18,0,0
1027,0,2,1196.6530636584982,3.305734302208675,11,25,0,0
1028,0,3,1890.3710442356607,2.5859131720267,22,42,0,0
1029,0,2,3185.816455518483,3.525738943966426,23,38,0,0
1030,0,4,1608.247517275208,2.5688633022957488,58,62,0,0
1031,0,5,2166.090223567402,2.652507461134542,62,65,0,0
1032,0,2,3062.6935467408675,3.394558216189009,10,32,0,0
1033,0,4,2437.3273440272264,2.6877262407119633,33,41,0,0
1034,0,2,1358.7888826880198,2.0121231452518695,12,33,0,0
1035,0,2,2239.2937259500573,2.083234381754107,20,23,0,0
1036,0,3,3199.858644921393,2.73508296546755,23,30,0,0
1037,0,1,620.6496968246827,1.3886148184283096,0,22,0,0
1038,0,2,2120.875155441016,2.8837546337500206,21,28,0,0
1039,0,3,2057.020019688636,5.459112886559132,16,30,0,0
1040,0,2,1660.9378375772606,2.7841991387592984,22,30,0,0
1041,0,4,2911.256242949517,3.5553750655416696,48,71,0,0
1042,0,3,1437.8605916209117,1.4748432493130368,16,34,0,0
1043,0,5,3606.3202142072087,4.542697572000238,52,68,0,0
1044,0,6,2930.0723954357886,4.2041424773124385,67,78,0,0
1045,0,2,3037.754073059443,4.3802777318808825,23,42,0,0
1046,0,1,4524.518014936148,7.666036846058276,0,18,0,0
1047,0,1,1525.0492202737669,1.0,0,15,0,0
1048,0,3,2384.877561540305,2.0139546219340616,39,56,0,0
1049,0,1,2753.267356940862,2.7047255096711127,0,17,0,0
1050,0,4,2712.3205733356617,4.54294534103152,40,46,0,0
1051,0,2,2429.3910589915195,4.348909498006432,12,28,0,0
1052,0,1,1334.233482752726,1.6108378413961586,0,3,0,0
1053,0,3,1386.2080437916038,1.4807785063651253,40,48,0,0
1054,0,4,3496.0707196512844,7.075283661183874,41,46,0,0
1055,0,1,1356.4807530077412,1.0,0,5,0,0
1056,0,1,1722.9821213586672,1.907913474311102,0,6,0,0
1057,0,1,1837.5875221697447,2.127527499691961,0,13,0,0
1058,0,3,2514.0976681720244,2.0369339990597095,33,37,0,0
1059,0,3,1458.126183410873,2.942599799311178,21,42,0,0
1060,0,3,2783.258370140139,3.4141313432457214,22,44,0,0
1061,0,3,2060.237298290981,2.55317392210989,32,42,0,0
1062,0,2,3113.212957774301,3.8142755569245046,3,25,0,0
1063,0,1,2740.049665951817,1.6437643974490375,0,16,0,0
1064,0,1,3241.033758224808,4.471597967368333,0,23,0,0
1065,0,2,2633.068017436776,2.5810554440864166,4,18,0,0
1066,0,4,5106.420524706559,6.014021123906407,48,72,0,0
1067,0,2,714.0000790171472,1.2058028868006636,16,22,0,0
1068,0,2,2224.1292848714875,2.1742591036147014,15,37,0,0
1069,0,1,2599.1086584114787,3.7158489856195787,0,16,0,0
1070,0,3,1321.7054068738069,2.1568891277998143,17,38,0,0
1071,0,1,1534.637960746791,1.915628236778191,0,15,0,0
1072,0,4,3417.591425528863,4.467949459933268,32,40,0,0
1073,0,2,1007.1734583238284,1.5477295879787618,4,11,0,0
1074,0,2,2032.8968555062663,2.311531908780156,8,15,0,0
1075,0,3,3750.908225972173,4.551582349350089,34,39,0,0
1076,0,1,2073.064360147004,2.8065463148438474,0,22,0,0
1077,0,5,2156.518230498651,3.1927216719606966,45,64,0,0
1078,0,7,2505.965289942478,3.4623358168816103,71,89,0,0
1079,0,2,1425.5458091335584,1.4922924940898088,18,22,0,0
1080,0,1,1463.86913795182,1.0,0,9,0,0
1081,0,3,2433.4662159449786,2.5396171706622415,14,22,0,0
1082,0,3,1685.6169196864514,1.4836329263112369,37,50,0,0
1083,0,1,1471.534660309583,1.7360705931900098,0,17,0,0
1084,0,3,2873.1426110557763,3.3311826215148677,21,33,0,0
1085,0,2,1945.1271307042805,1.4468866047630806,5,19,0,0
1086,0,5,1733.9957738779824,4.5762842073058705,66,74,0,0
1087,0,5,2894.7245419890496,3.380449415163168,54,77,0,0
1088,0,5,1689.3230599056892,3.123594259263456,53,72,0,0
1089,0,2,3291.6877675159526,4.670763662762628,21,45,0,0
1090,0,2,2682.7835802479385,1.46045078528103,20,23,0,0
1091,0,1,2491.430349367866,2.3842203343227046,0,6,0,0
1092,0,1,1790.2527100151246,2.35175784462027,0,9,0,0
1093,0,2,2807.3516638621345,1.5193693207704735,21,31,0,0
1094,0,6,2568.5122944516343,6.624622703296764,68,81,0,0
1095,0,1,3132.446856632118,2.955449011550543,0,17,0,0
1096,0,1,1817.086590817292,1.0,0,11,0,0
1097,0,5,2084.060154557982,2.0565092146923014,47,69,0,0
1098,0,5,2771.1348308563797,4.770100030016793,17,27,0,0
1099,0,2,1641.9586219698378,1.2706862916333144,10,34,0,0
1100,0,3,2160.9624677966603,2.340446010462695,34,37,0,0
1101,0,1,3679.0905097191367,4.3147016614550875,0,20,0,0
1102,0,2,1535.816487917545,2.5529104906328706,5,9,0,0
1103,0,3,2601.3723260512807,3.8047270366616353,38,60,0,0
1104,0,1,2492.5122238428785,4.7467179633103385,0,20,0,0
1105,0,1,4137.602983165637,2.635836732018321,0,21,0,0
1106,0,3,1687.6273893024404,2.742865709600966,20,36,0,0
1107,0,4,2257.710976203876,3.376115822586034,20,37,0,0
1108,0,2,1173.2216910617965,2.2348206402267343,24,45,0,0
1109,0,1,2551.479083860798,3.471508617709023,0,13,0,0
1110,0,5,4618.178127699804,8.319855385104514,52,61,0,0
1111,0,3,2462.7076045591134,1.8799020981940566,26,40,0,0
1112,0,4,1291.2068795115272,1.9934779783168577,36,45,0,0
1113,0,2,5287.946773802413,4.721414800767046,18,34,0,0
1114,0,4,2865.467261846653,2.8408598328444477,56,72,0,0
1115,0,1,2504.023201397842,1.640705448514977,0,19,0,0
1116,0,6,1293.896303274494,3.4510543875850903,50,69,0,0
1117,0,3,1314.6842129394688,2.086603900469821,26,45,0,0
1118,0,3,3311.249028182814,4.18230380556398,37,48,0,0
1119,0,3,2152.454220267884,2.4507728936314632,19,28,0,0
1120,0,9,4234.540229437502,4.524199360280064,111,124,0,0
1121,0,2,2624.9211676599343,2.0338046250296826,19,25,0,0
1122,0,3,1866.0959773902543,2.2037892251134665,29,47,0,0
1123,0,3,1545.3249480268742,1.7449386847298256,26,47,0,0
1124,0,1,2371.0917326950453,2.5264533561772313,0,21,0,0
1125,0,1,1622.593331935671,1.349513780830617,0,14,0,0
1126,0,1,2904.309675349509,3.884932816649609,0,20,0,0
1127,0,2,3218.518682842426,1.902114120580003,17,40,0,0
1128,0,4,3782.032025216746,4.461759053217653,45,48,0,0
1129,0,5,1788.2388988748933,2.5056190068624256,37,51,0,0
1130,0,3,3963.412513204869,5.284292740985442,14,29,0,0
1131,0,3,1802.3050502730728,3.723579568758445,19,25,0,0
1132,0,6,2037.6216894850645,2.4528992606283286,70,74,0,0
1133,0,1,1402.0698479585246,1.0,0,7,0,0
1134,0,2,1932.8171748118075,2.1137650632710465,3,27,0,0
1135,0,3,2025.2561177337668,2.424391159118238,36,51,0,0
1136,0,2,2128.3513215438,5.165569868705004,6,28,0,0
1137,0,2,2929.4110464889577,1.7358649944199673,5,9,0,0
1138,0,1,1525.839686377978,2.3513745508894077,0,14,0,0
1139,0,1,1651.5132787851387,1.692527041608409,0,4,0,0
1140,0,3,2997.6890907112183,4.209383743063889,30,37,0,0
1141,0,2,3242.065713396722,3.7939177174148613,14,34,0,0
1142,0,4,2365.1381106362533,5.10226880334426,55,74,0,0
1143,0,4,2781.076018288677,1.7094879056687737,65,83,0,0
1144,0,3,2391.4947192792324,3.481715997037263,29,40,0,0
1145,0,2,2154.114889781028,1.3197497716810815,20,26,0,0
1146,0,1,2788.080895357895,3.9660554154398087,0,20,0,0
1147,0,2,4328.411053361045,6.1033519479970835,18,37,0,0
1148,0,2,2597.9132464915524,2.445316417409959,18,27,0,0
1149,0,1,1851.918809098166,1.246386050800408,0,8,0,0
1150,0,2,1180.633025787627,1.874352931441908,6,21,0,0
1151,0,2,3009.694104483581,7.287474674758134,10,27,0,0
1152,0,6,2741.5218727098163,6.750861501600087,40,56,0,0
1153,0,1,2962.491017522936,4.6812719462273265,0,13,0,0
1154,0,3,1321.8758025198676,2.7130874298258973,10,23,0,0
1155,0,2,1772.3745752397408,2.175855462213633,7,21,0,0
1156,0,3,2359.6286197389027,4.166268918885561,17,30,0,0
1157,0,1,1980.0498472535169,1.4764999025809247,0,10,0,0
1158,0,1,1776.0080387100747,1.232755922392975,0,22,0,0
1159,0,1,3942.187752611344,2.382634259351705,0,22,0,0
1160,0,1,1679.0843575655392,2.3879348513954475,0,7,0,0
1161,0,4,1731.7425139074403,2.6145102234258086,52,74,0,0
1162,0,3,1423.7155447459847,2.4223029518650065,12,19,0,0
1163,0,2,1939.406260151517,2.1240474947681194,20,27,0,0
1164,0,3,1918.7012149546788,1.1908003696503826,32,42,0,0
1165,0,2,2715.592886483475,2.9599162807575943,22,32,0,0
1166,0,2,1234.334917196195,2.4263711375142627,3,8,0,0
1167,0,1,3564.271631231308,10.552375707956202,0,8,0,0
1168,0,2,1633.5525170213402,1.451174890987893,17,33,0,0
1169,0,3,2336.066781786657,2.7097922112945025,12,20,0,0
1170,0,1,2491.227805496306,1.964144617599926,0,20,0,0
1171,0,5,2906.853081899557,2.7264587582632456,42,63,0,0
1172,0,1,1242.4434105967373,1.2440476703429992,0,7,0,0
1173,0,2,1353.3646379241852,1.2936332726482707,4,21,0,0
1174,0,2,2299.6882172826013,2.1249509765307,13,17,0,0
1175,0,3,2292.0366181925506,2.3885878010378407,13,16,0,0
1176,0,1,1821.558638080529,3.3447566444122807,0,15,0,0
1177,0,1,1749.3935600614896,1.6760162847006357,0,14,0,0
1178,0,4,1727.8182581622114,3.625290418642486,34,37,0,0
1179,0,3,3891.3689449758135,5.116748096961082,26,38,0,0
1180,0,1,2366.3679072659447,4.865781996684245,0,7,0,0
1181,0,3,2043.2518459164205,3.1252313402280123,24,44,0,0
1182,0,2,2717.317048016907,2.497878103694258,3,13,0,0
1183,0,4,4208.108853976023,4.636339988139354,41,44,0,0
1184,0,3,3321.1859290937905,4.741326623485037,26,49,0,0
1185,0,3,1715.907385636766,2.530810131548997,21,41,0,0
1186,0,5,1697.979489143824,3.1638821474008982,64,77,0,0
1187,0,2,2847.453554296675,6.101639418017316,14,24,0,0
1188,0,1,2730.999150478041,2.5274017565778504,0,17,0,0
1189,0,1,1823.667325789011,1.1298357011227245,0,5,0,0
1190,0,2,2975.0520069978043,7.712223646982326,16,38,0,0
1191,0,2,2336.756919557982,2.860953177914783,13,28,0,0
1192,0,2,659.3110880499858,1.4182909779439603,17,21,0,0
1193,0,3,3318.861717590233,2.3596278844142926,38,60,0,0
1194,0,4,1367.2002406861209,1.7863007711885908,61,80,0,0
1195,0,3,2104.9067243673485,3.422431148922766,12,30,0,0
1196,0,5,1629.5324344648236,1.2345136250149826,58,77,0,0
1197,0,1,2170.711371490037,2.7352951924076296,0,4,0,0
1198,0,3,1719.45048384424,2.157848175280315,28,39,0,0
1199,0,4,2404.295362472671,3.0541323645445346,57,60,0,0
1200,0,6,2713.8699914646577,3.199983375055387,84,108,0,0
1201,0,1,2265.2121480163737,1.8677736424139004,0,3,0,0
1202,0,3,2494.068898317238,2.2853973203370845,25,41,0,0
1203,0,3,2207.8567694938797,4.848401094018548,33,50,0,0
1204,0,5,3005.2795410975937,5.530770182564079,39,53,0,0
1205,0,1,2002.3803293909416,2.7556479802155254,0,12,0,0
1206,0,6,2728.5746964904747,4.127139320242965,57,79,0,0
1207,0,4,4154.38688086055,4.559803548558541,16,32,0,0
1208,0,1,2130.8751828513687,1.3452367567552723,0,7,0,0
1209,0,2,1664.9903305873495,2.3566338214340656,14,38,0,0
1210,0,2,2994.111329989336,3.2968506234392985,13,37,0,0
1211,0,1,3054.1098191206306,5.286182904971883,0,11,0,0
1212,0,3,3973.433537919774,3.4232795016511397,17,26,0,0
1213,0,1,2426.417339188389,1.0,0,12,0,0
1214,0,2,1858.86387136879,2.4066215739844177,3,21,0,0
1215,0,1,3244.0394822320877,6.988535760129445,0,22,0,0
1216,0,1,1649.2803814996862,3.624753877786606,0,18,0,0
1217,0,3,1034.834943581223,2.1124181584840254,35,48,0,0
1218,0,3,2327.2097053986704,3.003279610692499,22,28,0,0
1219,0,5,2192.556287442976,2.523127751336273,32,48,0,0
1220,0,4,3442.249436448654,6.120143366760473,32,37,0,0
1221,0,3,1118.7814415145851,1.270310331216102,29,49,0,0
1222,0,4,2555.028115703838,3.155728343859398,32,40,0,0
1223,0,2,2900.17691418494,3.7807496302712154,10,14,0,0
1224,0,1,3258.6063067621976,1.879282017915365,0,20,0,0
1225,0,1,3206.340157587371,1.6598554609402838,0,9,0,0
1226,0,1,2561.502337821514,2.8632014833360824,0,6,0,0
1227,0,3,3127.0442382308133,3.9658552499237296,18,25,0,0
1228,0,1,2193.204820612993,1.2027848216543016,0,3,0,0
1229,0,2,5988.313996847779,5.27004817434927,14,27,0,0
1230,0,2,2333.258917261033,1.8708593325132006,18,27,0,0
1231,0,3,2222.242554523268,2.4439601710877654,20,37,0,0
1232,0,5,3146.376693161369,4.442999448311142,65,75,0,0
1233,0,3,3450.5333694028764,2.6767904959395814,26,42,0,0
1234,0,2,2793.056870446991,5.389262999231208,8,11,0,0
1235,0,4,1700.3358395310415,2.895142044723806,51,55,0,0
1236,0,2,1912.339097948017,1.191350563157338,16,20,0,0
1237,0,1,2855.2623111054745,2.124968546790565,0,23,0,0
1238,0,2,2834.837723090896,2.148180669755555,16,33,0,0
1239,0,1,2405.5425781872746,1.6831296636911923,0,19,0,0
1240,0,4,3242.739239193104,3.5442915267646082,29,46,0,0
1241,0,1,1980.702934541824,2.5302055679972297,0,13,0,0
1242,0,4,2111.987709927362,3.4991278241758836,47,69,0,0
1243,0,2,1184.3467750827156,1.9786653932639635,15,18,0,0
1244,0,1,1356.7824606290371,1.618827452806919,0,19,0,0
1245,0,1,1758.5096802885105,1.385843483506199,0,20,0,0
1246,0,5,2195.931041701237,3.481668674286491,48,56,0,0
1247,0,1,1065.1586141088078,1.0,0,4,0,0
1248,0,1,1602.278180305922,2.1734635913468296,0,4,0,0
1249,0,3,2518.7528433386374,2.3646321419042873,25,38,0,0
1250,0,1,950.5374801400365,1.0,0,12,0,0
1251,0,3,3311.567564838782,1.8780649194077483,30,52,0,0
1252,0,1,1433.505232784222,2.062689026878368,0,18,0,0
1253,0,4,1269.1059743461838,1.875564175939452,26,34,0,0
1254,0,1,1858.3524209839188,1.8071841819084633,0,13,0,0
1255,0,5,1765.8511203726496,2.1454188151330906,47,69,0,0
1256,0,2,859.9978147708679,1.0628036394677338,4,10,0,0
1257,0,2,2428.9240161919274,3.4231628925740645,10,30,0,0
1258,0,5,3479.2903920911585,3.8154257009175456,66,69,0,0
1259,0,6,2442.355021363931,3.4997404864478745,62,77,0,0
1260,0,2,3768.325161771929,5.181164747448845,14,23,0,0
1261,0,1,1825.6526545960453,1.8470563623020744,0,18,0,0
1262,0,2,1736.9479042987944,1.9468833133311791,10,29,0,0
1263,0,4,2275.815627257629,5.194923682225361,20,42,0,0
1264,0,3,2542.959758744744,4.525800978717406,13,31,0,0
1265,0,2,2485.029859027783,6.578115889493237,20,40,0,0
1266,0,3,1801.0340768859844,1.8341516805129556,30,51,0,0
1267,0,3,1214.7587760986978,2.3817626536607324,15,36,0,0
1268,0,2,4520.953230701979,5.599784431441371,8,21,0,0
1269,0,3,2631.207943014918,3.691219537638909,27,32,0,0
1270,0,1,2638.804339759008,3.914594002907372,0,24,0,0
1271,0,6,2159.695552855703,3.000128071652912,62,74,0,0
1272,0,2,2395.648788493607,1.2320944664890805,12,25,0,0
1273,0,4,2673.294054089288,5.416331238023751,37,46,0,0
1274,0,4,2335.236218962746,2.2740961402309323,42,46,0,0
1275,0,1,3818.634163967921,4.081737790365805,0,14,0,0
1276,0,1,2441.9881635264164,3.201864312168958,0,17,0,0
1277,0,1,3588.4174594055,3.5965666540349095,0,18,0,0
1278,0,2,3266.634393155492,2.9511915155778428,20,26,0,0
1279,0,5,2715.6417264475926,2.9873924629309254,70,90,0,0
1280,0,1,2248.8425569000037,5.235887187310445,0,17,0,0
1281,0,2,3681.662182453025,3.052325596532353,6,23,0,0
1282,0,4,2895.2751347590543,3.69308973039685,32,55,0,0
1283,0,1,883.3646918633603,1.0,0,17,0,0
1284,0,3,2217.3131079915565,3.2304948186445324,6,21,0,0
1285,0,5,3316.518651946916,3.363521933473129,56,61,0,0
1286,0,1,1635.0475667251796,1.357946820554658,0,11,0,0
1287,0,2,2937.68550186918,3.515397887408883,10,25,0,0
1288,0,2,3889.475104211304,3.027326111030428,5,29,0,0
1289,0,1,1714.5917539481134,1.0,0,22,0,0
1290,0,1,1503.7490948379475,1.0,0,10,0,0
1291,0,1,2218.888912977437,2.4373866304936773,0,24,0,0
1292,0,4,1976.2300912498888,1.6080471215999421,42,45,0,0
1293,0,2,2150.3505594780427,2.19009025619209,21,25,0,0
1294,0,5,1682.471838433728,3.1612464229955175,64,67,0,0
1295,0,1,1580.5943263743225,7.08547200810226,0,16,0,0
1296,0,2,1273.4826133234758,1.309155291235861,16,40,0,0
1297,0,3,3037.955220418652,4.931830670746,32,53,0,0
1298,0,1,2032.915114221901,1.5247052015543725,0,20,0,0
1299,0,2,2666.8447951524,4.100731024532649,24,39,0,0
1300,0,1,2963.1347218773385,3.634160288043325,0,21,0,0
1301,0,2,1945.233407757148,2.8255249637536157,21,44,0,0
1302,0,1,2418.7327524019324,3.1081900768862627,0,12,0,0
1303,0,5,2910.9536502102865,3.2562742673288083,34,52,0,0
1304,0,1,1243.8636555240776,1.3652885557518888,0,12,0,0
1305,0,1,3894.934109651205,4.015207161619376,0,3,0,0
1306,0,1,1907.061096247272,3.0435122289582233,0,4,0,0
1307,0,1,3952.05818969389,1.0,0,12,0,0
1308,0,2,2349.724560520836,9.493450489785422,18,27,0,0
1309,0,2,2226.9030972369724,4.2079534261058615,7,28,0,0
1310,0,7,2659.4428135311878,12.628014144459135,109,120,0,0
1311,0,3,1935.6234779313183,1.188936288955818,36,54,0,0
1312,0,1,1382.6505002093609,1.4194280906075785,0,9,0,0
1313,0,3,2699.115857871733,3.5015472821660736,33,39,0,0
1314,0,2,2797.119712870695,3.4911478543049395,4,16,0,0
1315,0,2,3393.327489319564,2.3613760784513254,13,16,0,0
1316,0,2,2732.322926866876,3.019826965132491,19,28,0,0
1317,0,3,1177.296911511016,1.9027170389084356,25,48,0,0
1318,0,1,1704.5950840031314,1.7889367348117347,0,9,0,0
1319,0,2,1853.108128483991,1.0238064738239052,18,22,0,0
1320,0,2,2170.203024141455,2.8774140951641503,6,27,0,0
1321,0,3,2216.3592591727584,1.57292633634448,24,29,0,0
1322,0,2,2318.6971944709653,1.293167029348069,18,25,0,0
1323,0,2,2208.3557628974686,1.3103884186371655,6,22,0,0
1324,0,3,1863.733776089637,3.2145796217621085,16,40,0,0
1325,0,1,1445.1785644470665,1.471440380927355,0,4,0,0
1326,0,1,3640.356502386146,8.001339337646122,0,24,0,0
1327,0,4,2151.063862007015,1.9146259010510385,45,53,0,0
1328,0,4,1847.2839362469504,2.123248453233695,47,55,0,0
1329,0,2,3338.985042922377,5.538274123426735,24,34,0,0
1330,0,1,1615.6579899566616,2.6041410396227254,0,9,0,0
1331,0,1,3144.912607415394,2.429439167372609,0,21,0,0
1332,0,1,2509.0234342547533,3.0250593133534402,0,5,0,0
1333,0,1,1907.0741573669584,2.9458141762494354,0,5,0,0
1334,0,3,2626.300905954159,2.9063068015528284,10,21,0,0
1335,0,2,2131.1305447206587,2.3485814567106904,18,24,0,0
1336,0,3,3717.361391225432,3.380804111610558,41,45,0,0
1337,0,1,719.1028683451544,1.0,0,3,0,0
1338,0,3,1996.289224045502,3.179346276272013,38,46,0,0
1339,0,1,2882.0207769029485,2.9627101460561076,0,10,0,0
1340,0,2,4321.862743979029,2.7056782624840814,22,38,0,0
1341,0,1,1077.91944334346,1.0,0,3,0,0
1342,0,4,1712.6071363426515,3.6462075779296694,44,60,0,0
